id,cloudinaryPublicId,Image URL,filename,sourceUrl,attribution,aiMake,aiModel,aiYear,aiBodyStyle,aiConfidence,aiTaggedAt,adminMake,adminModel,adminYear,adminTrim,adminBodyStyle,adminNotes,reviewedAt,confirmedMake,confirmedModel,confirmedYear,confirmedTrim,status,submittedBy,createdAt,adminCategories,adminEra,adminIsHardcoreEligible,adminRarity,adminRegionSlug,adminCountryOfOrigin,adminCopyrightHolder,adminIsCropped,adminIsLogoVisible,adminIsModelNameVisible,adminHasMultipleVehicles,adminIsFaceVisible,adminIsVehicleUnmodified
cmnpt1tn6000cwg0y53ufbf4b,autoguessr/staging/518314514_10161505015093388_672806519861078741_n_1775638050542,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/518314514_10161505015093388_672806519861078741_n_1775638050542,518314514_10161505015093388_672806519861078741_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:32.178,,,,,,,,,,,,,
cmnpt1v1i000dwg0yph13wwj9,autoguessr/staging/518321748_10161505012898388_3186601202679523385_n_1775638052402,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/518321748_10161505012898388_3186601202679523385_n_1775638052402,518321748_10161505012898388_3186601202679523385_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:33.99,,,,,,,,,,,,,
cmnpt1wfe000ewg0ybtp9hjwf,autoguessr/staging/518324867_10161505014728388_1325735261831579001_n_1775638054212,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/518324867_10161505014728388_1325735261831579001_n_1775638054212,518324867_10161505014728388_1325735261831579001_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:35.786,,,,,,,,,,,,,
cmnsbgjdi002myz0yjeottn1h,autoguessr/staging/95567675_1775789901253,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/95567675_1775789901253,95567675.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 02:58:24.15,,,,,,,,,,,,,
cmnsbg4e5002fyz0ynxphnf7k,autoguessr/staging/90203173_1775789881153,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/90203173_1775789881153,90203173.jpg,,,,,,,,,,,,,,,2026-04-10 03:46:04.394,,,,,REJECTED,,2026-04-10 02:58:04.733,,,,,,,,,,,,,
cmnsbg7et002hyz0y9euwoiqj,autoguessr/staging/92978288_1775789887062,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/92978288_1775789887062,92978288.jpg,,,,,,,,,,,,,,,2026-04-10 03:46:07.023,,,,,REJECTED,,2026-04-10 02:58:08.645,,,,,,,,,,,,,
cmnsbg9bh002iyz0ydtqkh25u,autoguessr/staging/93032504_1775789888879,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/93032504_1775789888879,93032504.jpg,,,,,,,,,,,,,,,2026-04-10 03:46:09.583,,,,,REJECTED,,2026-04-10 02:58:11.117,,,,,,,,,,,,,
cmnsbgeqi002kyz0yzmqliucv,autoguessr/staging/94086224_1775789895721,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/94086224_1775789895721,94086224.jpg,,,,,,,,,,,,,,,2026-04-10 04:17:25.06,,,,,PENDING_REVIEW,,2026-04-10 02:58:18.138,{},,f,,,,Kristian Allin,f,f,f,f,f,t
cmnsbggyl002lyz0yczda62ca,autoguessr/staging/95349281_1775789898452,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/95349281_1775789898452,95349281.jpg,,,,,,,,,,,,,,,2026-04-10 04:17:25.733,,,,,PENDING_REVIEW,,2026-04-10 02:58:21.021,{},,f,,,,Kristian Allin,f,f,f,f,f,t
cmnsbgcow002jyz0yyzj7sebu,autoguessr/staging/94044673_1775789891409,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/94044673_1775789891409,94044673.jpg,,,,,,,,,,,,,,,2026-04-10 04:17:26.452,,,,,PENDING_REVIEW,,2026-04-10 02:58:15.488,{},,f,,,,Kristian Allin,f,f,f,f,f,t
cmnsbg60d002gyz0y6sm29cb4,autoguessr/staging/90702919_1775789884968,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/90702919_1775789884968,90702919.jpg,,,,,,,,,,,,,,,2026-04-10 04:25:05.205,,,,,REJECTED,,2026-04-10 02:58:06.829,{},,f,,,,Kristian Allin,f,f,f,f,f,t
cmnpt18we0000wg0y7lsc9lbq,autoguessr/staging/235345343_1775638019914,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/235345343_1775638019914,235345343.jpg,,,,,,,,,,,,,,,2026-04-09 16:04:18.807,,,,,REJECTED,,2026-04-08 08:47:05.294,,,,,,,,,,,,,
cmnpt1aqx0001wg0y06d708uh,autoguessr/staging/23676543111_1775638025608,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/23676543111_1775638025608,23676543111.jpg,,,,,,,,,Toyota,Fortuner,2015,,suv,,2026-04-09 14:00:37.593,,,,,PUBLISHED,,2026-04-08 08:47:07.689,{global},contemporary,f,common,jdm,Japan,Kristian Allin,f,t,t,f,f,t
cmnpt1efi0003wg0yav58jqy8,autoguessr/staging/468916199_10160719277333388_5668697794553280359_n_1775638030162,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/468916199_10160719277333388_5668697794553280359_n_1775638030162,468916199_10160719277333388_5668697794553280359_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:12.462,,,,,,,,,,,,,
cmnpt1cha0002wg0y6ldp856d,autoguessr/staging/34344433_1775638028002,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/34344433_1775638028002,34344433.jpg,,,,,,,,,Toyota,Hilux,2018,,pickup,,2026-04-09 14:00:39.562,,,,,PUBLISHED,,2026-04-08 08:47:09.934,"{americas,europe,global}",contemporary,f,common,jdm,Japan,Kristian Allin,f,f,f,f,f,t
cmnsbgngx002oyz0yl787qhb4,autoguessr/staging/96750078_1775789906613,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/96750078_1775789906613,96750078.jpg,,,,,,,,,Skoda,Felicia,1998,,hatchback,,2026-04-10 06:09:45.663,,,,,REJECTED,,2026-04-10 02:58:29.457,"{compact,europe}",retro,f,common,europe,Czechia,,t,f,f,f,f,t
cmnsbgl2w002nyz0yi5ietppq,autoguessr/staging/96602311_1775789904385,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/96602311_1775789904385,96602311.jpg,,,,,,,,,Honda,Civic,2014,Type R,hatchback,,2026-04-10 03:57:04.766,,,,,PUBLISHED,,2026-04-10 02:58:26.36,"{americas,europe,global,hothatch,jdm,oceania}",modern,f,common,jdm,Japan,,f,t,f,f,f,t
cmnsbgq4o002pyz0y7dv9q8r5,autoguessr/staging/97290757_1775789909758,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/97290757_1775789909758,97290757.jpg,,,,,,,,,Mercedes-Benz,A-Class,2017,,hatchback,,2026-04-10 05:00:52.16,,,,,PUBLISHED,,2026-04-10 02:58:32.904,"{americas,compact,europe,global}",modern,f,common,europe,Germany,Kristian Allin,f,t,f,f,f,t
cmnsbgsuj002qyz0ymrfe364d,autoguessr/staging/97396938_1775789913137,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/97396938_1775789913137,97396938.jpg,,,,,,,,,,,,,,,2026-04-10 05:08:41.954,,,,,REJECTED,,2026-04-10 02:58:36.427,{},,f,,,,Kristian Allin,f,f,f,f,f,t
cmnpt1hsi0005wg0yqj1zuiux,autoguessr/staging/516966578_10161455823348388_5347061631540950108_n_1775638034514,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/516966578_10161455823348388_5347061631540950108_n_1775638034514,516966578_10161455823348388_5347061631540950108_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:16.819,,,,,,,,,,,,,
cmnpt1m3r0007wg0ydpw9xwbq,autoguessr/staging/517457788_10161471006608388_3496163880960659531_n_1775638040061,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/517457788_10161471006608388_3496163880960659531_n_1775638040061,517457788_10161471006608388_3496163880960659531_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:22.407,,,,,,,,,,,,,
cmnpt1ng50008wg0yi9ppnx1p,autoguessr/staging/517597517_10161464364103388_3907086277505417653_n_1775638042676,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/517597517_10161464364103388_3907086277505417653_n_1775638042676,517597517_10161464364103388_3907086277505417653_n.jpg,,,,,,,,,Ford,Mondeo,1998,Ghia,sedan,,2026-04-09 14:00:23.94,,,,,PUBLISHED,,2026-04-08 08:47:24.149,{europe},retro,f,uncommon,north_america,United States,Kristian Allin,f,t,t,f,f,t
cmnpt1k4i0006wg0yckm4ueuf,autoguessr/staging/517122871_10161464365888388_5812851337767163284_n_1775638037129,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/517122871_10161464365888388_5812851337767163284_n_1775638037129,517122871_10161464365888388_5812851337767163284_n.jpg,,,,,,,,,Ford,Mondeo,1998,Ghia,sedan,,2026-04-09 14:00:21.186,,,,,PUBLISHED,,2026-04-08 08:47:19.842,{europe},retro,f,uncommon,north_america,United States,Kristian Allin,f,t,t,f,f,t
cmnlp201000fmig0yc3o9qv51,autoguessr/staging/51089342_1775389475461,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/51089342_1775389475461,51089342.jpg,,,,,,,,,Toyota,Prius,2010,,hatchback,,2026-04-10 03:37:44.339,,,,,PUBLISHED,,2026-04-05 11:44:37.284,"{americas,europe,global,jdm,oceania}",modern,f,common,jdm,Japan,Pexels,f,t,f,f,f,t
cmnlrj2vc0008hr0ygt1ncq5r,autoguessr/staging/11873583_1775393631736,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/11873583_1775393631736,11873583.jpg,,,,,,,,,Lamborghini,Urus,2021,,suv,,2026-04-10 03:39:49.449,,,,,PUBLISHED,,2026-04-05 12:53:53.352,"{americas,europe,global,jdm,oceania,super}",contemporary,f,uncommon,europe,Italy,Pexels,f,t,f,f,f,t
cmnlrp55z003whr0y19sgwntc,autoguessr/staging/16146713_1775393914438,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/16146713_1775393914438,16146713.webp,,,,,,,,,Toyota,Supra,1989,,coupe,,2026-04-10 03:44:44.982,,,,,PUBLISHED,,2026-04-05 12:58:36.263,"{americas,europe,global,jdm,sports,oceania}",retro,f,uncommon,jdm,Japan,Pexels,t,f,f,f,f,t
cmnsbgugn002ryz0yoy35hlny,autoguessr/staging/98854371_1775789916662,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/98854371_1775789916662,98854371.jpg,,,,,,,,,Fiat,500,1966,,hatchback,,2026-04-10 03:49:13.875,,,,,PUBLISHED,,2026-04-10 02:58:38.519,"{classic,compact,europe}",classic,f,common,europe,Italy,,f,f,f,f,f,f
cmnsbfxhe002cyz0yuacbheaw,autoguessr/staging/85753229_1775789872852,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/85753229_1775789872852,85753229.jpg,,,,,,,,,BMW,3 Series,2012,,coupe,,2026-04-10 03:56:02.394,,,,,PUBLISHED,,2026-04-10 02:57:55.778,"{americas,europe,global,jdm,oceania}",classic,f,common,europe,Germany,,t,f,f,f,f,t
cmnsdm3rp00027e0yabeeu8ib,autoguessr/staging/17111236_1775793521795,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/17111236_1775793521795,17111236.jpg,,,,,,,,,Lamborghini,Urus,2022,,suv,,2026-04-10 03:59:14.96,,,,,PUBLISHED,,2026-04-10 03:58:43.093,"{americas,europe,global,jdm,luxury,super}",contemporary,f,uncommon,europe,Italy,,f,f,f,f,f,t
cmnsdo042001b7e0y2dxkmdbs,autoguessr/staging/82366585_1775793609995,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/82366585_1775793609995,82366585.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 04:00:11.667,,,,,,,,,,,,,
cmnsdo1yu001c7e0y9do1g8cu,autoguessr/staging/82803168_1775793611972,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/82803168_1775793611972,82803168.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 04:00:14.07,,,,,,,,,,,,,
cmnsdo7ao001f7e0yt933n8ua,autoguessr/staging/86647675_1775793619575,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/86647675_1775793619575,86647675.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 04:00:20.977,,,,,,,,,,,,,
cmnsdocpi001j7e0yw5kwjyec,autoguessr/staging/91065201_1775793626651,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/91065201_1775793626651,91065201.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 04:00:27.99,,,,,,,,,,,,,
cmnsdoie6001m7e0yjoiujg25,autoguessr/staging/94387897_1775793632161,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/94387897_1775793632161,94387897.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 04:00:35.358,,,,,,,,,,,,,
cmnsdokcp001n7e0yqss8qtau,autoguessr/staging/95059107_1775793635593,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/95059107_1775793635593,95059107.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-10 04:00:37.897,,,,,,,,,,,,,
cmnsdo4nn001d7e0ynu6o30vv,autoguessr/staging/83464693_1775793614304,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/83464693_1775793614304,83464693.jpg,,,,,,,,,Toyota,GR 86,2017,,coupe,,2026-04-10 04:08:31.941,,,,,PUBLISHED,,2026-04-10 04:00:17.555,"{americas,europe,global,jdm,oceania,sports}",contemporary,f,common,jdm,Japan,,t,f,f,f,f,t
cmnsdobg1001i7e0ycgav8urv,autoguessr/staging/89653084_1775793625080,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/89653084_1775793625080,89653084.jpg,,,,,,,,,,,,,,,2026-04-10 04:17:20.114,,,,,PENDING_REVIEW,,2026-04-10 04:00:26.353,{},,f,,,,Kristian Allin,f,f,f,f,f,t
cmnsdo94y001g7e0yyschznyj,autoguessr/staging/87061930_1775793621210,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/87061930_1775793621210,87061930.jpg,,,,,,,,,Skoda,Octavia,2000,,wagon,,2026-04-10 04:08:21.406,,,,,PUBLISHED,,2026-04-10 04:00:23.362,{europe},classic,f,common,europe,Czechia,,t,f,f,f,f,t
cmnpt1xn4000fwg0y2v2ai8rl,autoguessr/staging/518629204_10161505015158388_1057421151906969694_n_1775638056009,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/518629204_10161505015158388_1057421151906969694_n_1775638056009,518629204_10161505015158388_1057421151906969694_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:37.36,,,,,,,,,,,,,
cmnpt1z2t000gwg0yq0o8pqg1,autoguessr/staging/519475083_10161534331623388_528554878208778774_n_1775638057580,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/519475083_10161534331623388_528554878208778774_n_1775638057580,519475083_10161534331623388_528554878208778774_n.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:39.221,,,,,,,,,,,,,
cmnpt2e3i000pwg0yi46phfdr,autoguessr/staging/7583873840_IMG_1326_1775638077077,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/7583873840_IMG_1326_1775638077077,7583873840_IMG_1326.JPG,,,,,,,,,,,,,,,2026-04-10 04:20:36.331,,,,,REJECTED,,2026-04-08 08:47:58.686,,,,,,,,,,,,,
cmnpt28hf000mwg0y11u1h4ij,autoguessr/staging/66569964608__34AEF882-B3E8-418E-95FE-93F6E4CEEC77.fullsizerender_1775638069119,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/66569964608__34AEF882-B3E8-418E-95FE-93F6E4CEEC77.fullsizerender_1775638069119,66569964608__34AEF882-B3E8-418E-95FE-93F6E4CEEC77.fullsizerender.jpg,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:47:51.411,,,,,,,,,,,,,
cmnpt2jrt000swg0ydv7drlvc,autoguessr/staging/DJI_0359_1775638083105,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/DJI_0359_1775638083105,DJI_0359.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:06.041,,,,,,,,,,,,,
cmnpt2tey000wwg0yddbwskw9,autoguessr/staging/IMG_0233_1775638095632,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_0233_1775638095632,IMG_0233.JPG,,,,,,,,,,,,,,,2026-04-10 04:20:39.276,,,,,REJECTED,,2026-04-08 08:48:18.538,,,,,,,,,,,,,
cmnpt2nth000uwg0ylcp5bq4l,autoguessr/staging/IMG_0033_1775638088398,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_0033_1775638088398,IMG_0033.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:11.285,,,,,,,,,,,,,
cmnpt2b98000nwg0y03x1w8uv,autoguessr/staging/7516770496_IMG_0006_1775638071629,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/7516770496_IMG_0006_1775638071629,7516770496_IMG_0006.JPG,,,,,,,,,,,,,,,2026-04-10 04:20:42.54,,,,,REJECTED,,2026-04-08 08:47:55.004,,,,,,,,,,,,,
cmnpt2xos000xwg0y9zsk6uiv,autoguessr/staging/IMG_0297_1775638098774,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_0297_1775638098774,IMG_0297.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:24.076,,,,,,,,,,,,,
cmnpt2zdn000ywg0ybf258vh1,autoguessr/staging/IMG_0424_1775638104296,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_0424_1775638104296,IMG_0424.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:26.267,,,,,,,,,,,,,
cmnpt3124000zwg0y7qobmzf4,autoguessr/staging/IMG_0455_1775638106486,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_0455_1775638106486,IMG_0455.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:28.444,,,,,,,,,,,,,
cmnpt32wh0010wg0ycnnd5grc,autoguessr/staging/IMG_0457_1775638108735,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_0457_1775638108735,IMG_0457.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:30.834,,,,,,,,,,,,,
cmnpt3alc0012wg0ys9jwnvmy,autoguessr/staging/IMG_1221_1775638118698,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_1221_1775638118698,IMG_1221.JPG,,,,,,,,,,,,,,,,,,,,PENDING_REVIEW,,2026-04-08 08:48:40.8,,,,,,,,,,,,,
cmnpt2fn3000qwg0y0t05hpw8,autoguessr/staging/7583873840_IMG_1356_1775638078908,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/7583873840_IMG_1356_1775638078908,7583873840_IMG_1356.JPG,,,,,,,,,,,,,,,2026-04-09 09:07:33.312,,,,,REJECTED,,2026-04-08 08:48:00.687,,,,,,,,,,,,,
cmnpt2hbx000rwg0yfkt127q6,autoguessr/staging/7583949360_IMG_1356_1775638080953,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/7583949360_IMG_1356_1775638080953,7583949360_IMG_1356.JPG,,,,,,,,,,,,,,,2026-04-09 09:07:37.606,,,,,REJECTED,,2026-04-08 08:48:02.877,,,,,,,,,,,,,
cmnlp24se00fpig0y949nh98z,autoguessr/staging/51261653_1775389481493,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/51261653_1775389481493,51261653.jpg,,,,,,,,,,,,,,,2026-04-09 15:40:03.18,,,,,REJECTED,,2026-04-05 11:44:43.454,{},,f,,,,Pexels,f,f,f,f,f,t
cmnpt20k8000hwg0y9gbkivcl,autoguessr/staging/554579339_10161846010353388_2869318214364452929_n_1775638059455,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/554579339_10161846010353388_2869318214364452929_n_1775638059455,554579339_10161846010353388_2869318214364452929_n.jpg,,,,,,,,,Volkswagen,Polo,2013,,hatchback,,2026-04-09 14:00:15.597,,,,,PUBLISHED,,2026-04-08 08:47:41.144,"{europe,global,compact}",modern,f,common,europe,Germany,Kristian Allin,t,f,f,f,f,t
cmnpt2cor000owg0yx71q21fo,autoguessr/staging/7583873840_IMG_1325_1775638075222,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/7583873840_IMG_1325_1775638075222,7583873840_IMG_1325.JPG,,,,,,,,,,,,,,,2026-04-09 13:38:36.48,,,,,REJECTED,,2026-04-08 08:47:56.859,,,,,,,,,,,,,
cmnpt3hoe0015wg0yek65iuz8,autoguessr/staging/IMG_1345_1775638126255,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_1345_1775638126255,IMG_1345.JPG,,,,,,,,,Daihatsu,Terios,2018,,suv,,2026-04-09 13:59:52.564,,,,,PUBLISHED,,2026-04-08 08:48:49.982,"{americas,europe,global,jdm}",modern,f,common,jdm,Japan,Kristian Allin,t,f,f,f,f,t
cmnpt3ekb0014wg0ysmhsl8jl,autoguessr/staging/IMG_1240_1775638123832,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_1240_1775638123832,IMG_1240.JPG,,,,,,,,,Skoda,Felicia,1999,,hatchback,,2026-04-09 13:59:28.542,,,,,PUBLISHED,,2026-04-08 08:48:45.947,{europe},classic,f,common,europe,Czechia,Kristian Allin,f,f,f,f,f,t
cmnpt3crf0013wg0y6cprvsfh,autoguessr/staging/IMG_1228_1775638121018,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_1228_1775638121018,IMG_1228.JPG,,,,,,,,,Skoda,Felicia,1999,,hatchback,,2026-04-09 14:00:01.06,,,,,PUBLISHED,,2026-04-08 08:48:43.611,"{europe,compact}",retro,f,common,europe,Czechia,Kristian Allin,t,f,f,f,f,t
cmnpt23i4000jwg0yrtkfv34i,autoguessr/staging/554731026_10161846006128388_5760001609813787371_n_1775638063209,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/554731026_10161846006128388_5760001609813787371_n_1775638063209,554731026_10161846006128388_5760001609813787371_n.jpg,,,,,,,,,Volkswagen,Polo,2013,,hatchback,,2026-04-09 14:00:11.535,,,,,PUBLISHED,,2026-04-08 08:47:44.956,"{europe,global,compact}",modern,f,common,europe,Germany,Kristian Allin,f,t,t,f,f,t
cmnlrr1kp0050hr0y67t0xzkl,autoguessr/staging/17859203_1775394003221,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/17859203_1775394003221,17859203.jpg,,,,,,,,,,,,,,,2026-04-09 15:43:28.845,,,,,REJECTED,,2026-04-05 13:00:04.921,{},,f,,,,Pexels,f,f,f,f,f,t
cmnpt84do002cwg0y2p9449fh,autoguessr/staging/IMG_9701_1775638342312,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_9701_1775638342312,IMG_9701.jpg,,,,,,,,,Mercedes-Benz,SLR McLaren,2004,,convertible,,2026-04-09 04:13:35.23,,,,,PUBLISHED,,2026-04-08 08:52:26.028,"{americas,global,europe,super}",modern,f,ultra_rare,europe,Germany,Kristian Allin,t,f,f,f,f,t
cmnpt5ljw001owg0y7mivv6yr,autoguessr/staging/IMG_6531_1775638226475,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_6531_1775638226475,IMG_6531.JPG,,,,,,,,,Volkswagen,Polo,1991,,hatchback,,2026-04-09 04:14:16.756,,,,,PUBLISHED,,2026-04-08 08:50:28.316,"{europe,compact,retro}",classic,f,common,europe,Germany,Kristian Allin,f,t,f,f,f,t
cmnpt6uos001uwg0yc54k9782,autoguessr/staging/IMG_7437_1775638275470,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/IMG_7437_1775638275470,IMG_7437.JPG,,,,,,,,,Lancia,Beta,1981,1600,coupe,,2026-04-09 04:14:52.56,,,,,PUBLISHED,,2026-04-08 08:51:26.813,"{europe,retro}",classic,f,rare,europe,Italy,Kristian Allin,f,f,f,f,f,f
cmnlrno9z0030hr0ykr8ah1xl,autoguessr/staging/15010490_1775393846101,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/15010490_1775393846101,15010490.jpg,,,,,,,,,,,,,,,2026-04-10 03:41:02.067,,,,,REJECTED,,2026-04-05 12:57:27.719,{},,f,,,,Pexels,f,f,f,f,f,t
cmnlrnsr80033hr0y2m6oji2q,autoguessr/staging/15041985_1775393852144,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/15041985_1775393852144,15041985.jpg,,,,,,,,,,,,,,,2026-04-10 03:41:05.178,,,,,REJECTED,,2026-04-05 12:57:33.524,{},,f,,,,Pexels,f,f,f,f,f,t
cmnsbfkc50026yz0y3zbqzfmv,autoguessr/staging/79273184_1775789856637,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/79273184_1775789856637,79273184.jpg,,,,,,,,,,,,,,,2026-04-10 03:56:07.476,,,,,REJECTED,,2026-04-10 02:57:38.741,,,,,,,,,,,,,
cmnlrlxi9001yhr0yir67p3s2,autoguessr/staging/13746532_1775393764664,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/13746532_1775393764664,13746532.webp,,,,,,,,,,,,,,,2026-04-09 15:41:51.445,,,,,REJECTED,,2026-04-05 12:56:06.369,{},,f,,,,Pexels,f,f,f,f,f,t
cmnlsnr5k00kghr0yrtct317r,autoguessr/staging/56165357_1775395529114,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/56165357_1775395529114,56165357.jpg,,,,,,,,,,,,,,,2026-04-09 15:51:41.893,,,,,REJECTED,,2026-04-05 13:25:31.064,{},,f,,,,Pexels,f,f,f,f,f,t
cmnlsqvcm00m9hr0ypr5u9qdo,autoguessr/staging/58453700_1775395674689,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/58453700_1775395674689,58453700.jpg,,,,,,,,,,,,,,,2026-04-09 15:52:13.536,,,,,REJECTED,,2026-04-05 13:27:56.47,{},,f,,,,Pexels,f,f,f,f,f,t
cmnlsrtd400mvhr0yuioxyd1y,autoguessr/staging/58973525_1775395718691,https://res.cloudinary.com/dndmwnmrm/image/upload/autoguessr/staging/58973525_1775395718691,58973525.webp,,,,,,,,,,,,,,,2026-04-09 15:52:34.095,,,,,REJECTED,,2026-04-05 13:28:40.552,{},,f,,,,Pexels,f,f,f,f,f,t
